TIME_PERIOD,OBS_VALUE,Tau
07MAY2020,-0.594844333,7
07MAY2020,-0.53115448,8
07MAY2020,-0.470583112,9
07MAY2020,-0.414961427,10
07MAY2020,-0.36491171,11
07MAY2020,-0.320377141,12
07MAY2020,-0.280959456,13
07MAY2020,-0.246120312,14
07MAY2020,-0.215293546,15
07MAY2020,-0.187942534,16
07MAY2020,-0.163585439,17
07MAY2020,-0.141802707,18
07MAY2020,-0.122235446,19
07MAY2020,-0.10457965,20
07MAY2020,-0.088579002,21
07MAY2020,-0.074017658,22
07MAY2020,-0.060713662,23
07MAY2020,-0.048513219,24
07MAY2020,-0.037285865,25
07MAY2020,-0.02692046,26
07MAY2020,-0.01732189,27
07MAY2020,-0.008408376,28
07MAY2020,-0.000109268,29
07MAY2020,0.0076367479,30
08MAY2020,-0.644318219,1
08MAY2020,-0.746604589,2
08MAY2020,-0.784173399,3
08MAY2020,-0.771628332,4
08MAY2020,-0.727757284,5
08MAY2020,-0.667819262,6
08MAY2020,-0.602197568,7
08MAY2020,-0.537167588,8
08MAY2020,-0.476093305,9
08MAY2020,-0.420473789,10
08MAY2020,-0.370706659,11
08MAY2020,-0.326593297,12
08MAY2020,-0.287650828,13
08MAY2020,-0.253293205,14
08MAY2020,-0.222929247,15
08MAY2020,-0.196010684,16
08MAY2020,-0.172051587,17
08MAY2020,-0.150632356,18
08MAY2020,-0.131396044,19
08MAY2020,-0.114041434,20
08MAY2020,-0.098315221,21
08MAY2020,-0.084004481,22
08MAY2020,-0.070929939,23
08MAY2020,-0.058940197,24
08MAY2020,-0.047906899,25
08MAY2020,-0.037720742,26
08MAY2020,-0.028288211,27
08MAY2020,-0.019528915,28
08MAY2020,-0.01137341,29
08MAY2020,-0.003761437,30
11MAY2020,-0.615613404,1
11MAY2020,-0.712178849,2
11MAY2020,-0.757966219,3
11MAY2020,-0.753125546,4
11MAY2020,-0.713729951,5
11MAY2020,-0.655661045,6
11MAY2020,-0.590417138,7
11MAY2020,-0.525111881,8
11MAY2020,-0.463592244,9
11MAY2020,-0.407583463,10
11MAY2020,-0.35755999,11
11MAY2020,-0.313326584,12
11MAY2020,-0.274374746,13
11MAY2020,-0.240086469,14
11MAY2020,-0.209842072,15
11MAY2020,-0.183071299,16
11MAY2020,-0.159272726,17
11MAY2020,-0.138016576,18
11MAY2020,-0.118939669,19
11MAY2020,-0.101737283,20
11MAY2020,-0.086154398,21
11MAY2020,-0.071977492,22
11MAY2020,-0.059027355,23
11MAY2020,-0.047153016,24
11MAY2020,-0.036226727,25
11MAY2020,-0.026139858,26
11MAY2020,-0.016799571,27
11MAY2020,-0.008126114,28
11MAY2020,-0.000050642,29
11MAY2020,0.0074865692,30
12MAY2020,-0.604469353,1
12MAY2020,-0.682662018,2
12MAY2020,-0.719819431,3
12MAY2020,-0.713457173,4
12MAY2020,-0.676384068,5
12MAY2020,-0.622169949,6
12MAY2020,-0.561006882,7
12MAY2020,-0.499401069,8
12MAY2020,-0.440995288,9
12MAY2020,-0.387511113,10
12MAY2020,-0.339501415,11
12MAY2020,-0.296870255,12
12MAY2020,-0.259201877,13
12MAY2020,-0.225954879,14
12MAY2020,-0.19656892,15
12MAY2020,-0.170518086,16
12MAY2020,-0.14733345,17
12MAY2020,-0.126608874,18
12MAY2020,-0.107998393,19
12MAY2020,-0.091209917,20
12MAY2020,-0.075997822,21
12MAY2020,-0.062155695,22
12MAY2020,-0.049509807,23
12MAY2020,-0.037913497,24
12MAY2020,-0.027242469,25
12MAY2020,-0.01739091,26
12MAY2020,-0.008268311,27
12MAY2020,0.0002031185,28
12MAY2020,0.0080905637,29
12MAY2020,0.0154523219,30
13MAY2020,-0.614034558,1
13MAY2020,-0.697555808,2
13MAY2020,-0.737016734,3
13MAY2020,-0.732964889,4
13MAY2020,-0.698647503,5
13MAY2020,-0.64739876,6
13MAY2020,-0.589128732,7
13MAY2020,-0.530166484,8
13MAY2020,-0.474080923,9
13MAY2020,-0.422587245,10
13MAY2020,-0.376266879,11
13MAY2020,-0.335065814,12
13MAY2020,-0.298611608,13
13MAY2020,-0.266401963,14
13MAY2020,-0.237909506,15
13MAY2020,-0.212635095,16
13MAY2020,-0.190131114,17
13MAY2020,-0.170008241,18
13MAY2020,-0.151933756,19
13MAY2020,-0.135626051,20
13MAY2020,-0.120847857,21
13MAY2020,-0.107399476,22
13MAY2020,-0.095112641,23
13MAY2020,-0.083845173,24
13MAY2020,-0.073476499,25
13MAY2020,-0.063903924,26
13MAY2020,-0.055039574,27
13MAY2020,-0.046807906,28
13MAY2020,-0.039143661,29
13MAY2020,-0.031990207,30
14MAY2020,-0.631227516,1
14MAY2020,-0.707817943,2
14MAY2020,-0.750349088,3
14MAY2020,-0.751454985,4
14MAY2020,-0.721441735,5
14MAY2020,-0.672898819,6
14MAY2020,-0.615851836,7
14MAY2020,-0.557000795,8
14MAY2020,-0.500293176,9
14MAY2020,-0.447747707,10
14MAY2020,-0.400161872,11
14MAY2020,-0.357623327,12
14MAY2020,-0.319845916,13
14MAY2020,-0.28637554,14
14MAY2020,-0.256708347,15
14MAY2020,-0.230353566,16
14MAY2020,-0.206863185,17
14MAY2020,-0.185842801,18
14MAY2020,-0.166952449,19
14MAY2020,-0.149902572,20
14MAY2020,-0.134448064,21
14MAY2020,-0.120381924,22
14MAY2020,-0.107529274,23
14MAY2020,-0.095742077,24
14MAY2020,-0.084894613,25
14MAY2020,-0.074879695,26
14MAY2020,-0.065605542,27
14MAY2020,-0.056993207,28
14MAY2020,-0.048974467,29
14MAY2020,-0.041490105,30
15MAY2020,-0.631389167,1
15MAY2020,-0.710509715,2
15MAY2020,-0.74816242,3
15MAY2020,-0.746370365,4
15MAY2020,-0.716623593,5
15MAY2020,-0.670499299,6
15MAY2020,-0.616851117,7
15MAY2020,-0.561568173,8
15MAY2020,-0.50816014,9
15MAY2020,-0.458467797,10
15MAY2020,-0.413259977,11
15MAY2020,-0.37266761,12
15MAY2020,-0.336473776,13
15MAY2020,-0.304295692,14
15MAY2020,-0.275692425,15
15MAY2020,-0.250224523,16
15MAY2020,-0.227483994,17
15MAY2020,-0.207106836,18
15MAY2020,-0.188775861,19
15MAY2020,-0.172218497,20
15MAY2020,-0.157202332,21
15MAY2020,-0.143529927,22
15MAY2020,-0.131033695,23
15MAY2020,-0.119571243,24
15MAY2020,-0.109021293,25
15MAY2020,-0.099280216,26
15MAY2020,-0.090259127,27
15MAY2020,-0.081881473,28
15MAY2020,-0.074081041,29
15MAY2020,-0.066800316,30
18MAY2020,-0.627222162,1
18MAY2020,-0.691324507,2
18MAY2020,-0.720779114,3
18MAY2020,-0.714785793,4
18MAY2020,-0.682776768,5
18MAY2020,-0.63511714,6
18MAY2020,-0.580061538,7
18MAY2020,-0.523268364,8
18MAY2020,-0.468207057,9
18MAY2020,-0.416759632,10
18MAY2020,-0.369758853,11
18MAY2020,-0.327394876,12
18MAY2020,-0.289495404,13
18MAY2020,-0.255706448,14
18MAY2020,-0.225602456,15
18MAY2020,-0.198749369,16
18MAY2020,-0.174737821,17
18MAY2020,-0.153198282,18
18MAY2020,-0.133805772,19
18MAY2020,-0.116278973,20
18MAY2020,-0.100376598,21
18MAY2020,-0.085892697,22
18MAY2020,-0.072651801,23
18MAY2020,-0.06050437,24
18MAY2020,-0.049322744,25
18MAY2020,-0.038997641,26
18MAY2020,-0.029435201,27
18MAY2020,-0.020554497,28
18MAY2020,-0.012285482,29
18MAY2020,-0.004567272,30
19MAY2020,-0.596249222,1
19MAY2020,-0.644952813,2
19MAY2020,-0.66835355,3
19MAY2020,-0.661431406,4
19MAY2020,-0.630935384,5
19MAY2020,-0.585689151,6
19MAY2020,-0.533148188,7
19MAY2020,-0.478611805,8
19MAY2020,-0.425430177,9
19MAY2020,-0.375484315,10
19MAY2020,-0.329655682,11
19MAY2020,-0.288197092,12
19MAY2020,-0.25099611,13
19MAY2020,-0.217749342,14
19MAY2020,-0.188071241,15
19MAY2020,-0.1615581,16
19MAY2020,-0.137822987,17
19MAY2020,-0.116512674,18
19MAY2020,-0.097313917,19
19MAY2020,-0.079953816,20
19MAY2020,-0.064197131,21
19MAY2020,-0.049842282,22
19MAY2020,-0.036716994,23
19MAY2020,-0.024674095,24
19MAY2020,-0.013587706,25
19MAY2020,-0.003349918,26
19MAY2020,0.0061320564,27
19MAY2020,0.014938283,28
19MAY2020,0.0231381103,29
19MAY2020,0.0307918408,30
20MAY2020,-0.605766812,1
20MAY2020,-0.647518419,2
20MAY2020,-0.665415775,3
20MAY2020,-0.658764096,4
20MAY2020,-0.632814641,5
20MAY2020,-0.593960607,6
20MAY2020,-0.547813116,7
20MAY2020,-0.498639884,8
20MAY2020,-0.449392694,9
20MAY2020,-0.401945504,10
20MAY2020,-0.357370463,11
20MAY2020,-0.316182187,12
20MAY2020,-0.27852969,13
20MAY2020,-0.244336778,14
20MAY2020,-0.21339952,15
20MAY2020,-0.185450961,16
20MAY2020,-0.160202185,17
20MAY2020,-0.137367021,18
20MAY2020,-0.116675845,19
20MAY2020,-0.097882344,20
20MAY2020,-0.080765939,21
20MAY2020,-0.065131647,22
20MAY2020,-0.050808535,23
20MAY2020,-0.037647509,24
20MAY2020,-0.025518869,25
20MAY2020,-0.0143099,26
20MAY2020,-0.003922605,27
20MAY2020,0.0057283125,28
20MAY2020,0.0147172485,29
20MAY2020,0.0231092422,30
21MAY2020,-0.611772639,1
21MAY2020,-0.661086013,2
21MAY2020,-0.679515014,3
21MAY2020,-0.671027624,4
21MAY2020,-0.642964914,5
21MAY2020,-0.60252205,6
21MAY2020,-0.555505277,7
21MAY2020,-0.50612027,8
21MAY2020,-0.457171002,9
21MAY2020,-0.410375778,10
21MAY2020,-0.366673921,11
21MAY2020,-0.326478108,12
21MAY2020,-0.28986454,13
21MAY2020,-0.256708084,14
21MAY2020,-0.226773968,15
21MAY2020,-0.199777378,16
21MAY2020,-0.175420457,17
21MAY2020,-0.153413954,18
21MAY2020,-0.133488847,19
21MAY2020,-0.115401591,20
21MAY2020,-0.098935536,21
21MAY2020,-0.083900127,22
21MAY2020,-0.070128953,23
21MAY2020,-0.057477298,24
21MAY2020,-0.045819561,25
21MAY2020,-0.035046782,26
21MAY2020,-0.025064369,27
21MAY2020,-0.015790072,28
21MAY2020,-0.007152217,29
21MAY2020,0.0009118167,30
22MAY2020,-0.614401606,1
22MAY2020,-0.655236303,2
22MAY2020,-0.676157678,3
22MAY2020,-0.67060031,4
22MAY2020,-0.643293759,5
22MAY2020,-0.601597876,6
22MAY2020,-0.552157457,7
22MAY2020,-0.499943618,8
22MAY2020,-0.448266836,9
22MAY2020,-0.399110837,10
22MAY2020,-0.353510609,11
22MAY2020,-0.311873577,12
22MAY2020,-0.274220424,13
22MAY2020,-0.240352427,14
22MAY2020,-0.209961219,15
22MAY2020,-0.182697068,16
22MAY2020,-0.15820892,17
22MAY2020,-0.136166072,18
22MAY2020,-0.116268376,19
22MAY2020,-0.098249622,20
22MAY2020,-0.081877078,21
22MAY2020,-0.066949054,22
22MAY2020,-0.053291624,23
22MAY2020,-0.040755137,24
22MAY2020,-0.029210862,25
22MAY2020,-0.018547951,26
22MAY2020,-0.008670753,27
22MAY2020,0.0005034917,28
22MAY2020,0.0090466136,29
22MAY2020,0.0170211723,30
25MAY2020,-0.604495802,1
25MAY2020,-0.651308017,2
25MAY2020,-0.675050013,3
25MAY2020,-0.670924905,4
25MAY2020,-0.644489014,5
25MAY2020,-0.603464181,6
25MAY2020,-0.554636927,7
25MAY2020,-0.50302195,8
25MAY2020,-0.45193399,9
25MAY2020,-0.403348553,10
25MAY2020,-0.358291101,11
25MAY2020,-0.317162096,12
25MAY2020,-0.279978513,13
25MAY2020,-0.246540683,14
25MAY2020,-0.216541254,15
25MAY2020,-0.189632731,16
25MAY2020,-0.165466945,17
25MAY2020,-0.143716317,18
25MAY2020,-0.124083813,19
25MAY2020,-0.106306168,20
25MAY2020,-0.09015335,21
25MAY2020,-0.075426099,22
25MAY2020,-0.061952639,23
25MAY2020,-0.049585212,24
25MAY2020,-0.038196742,25
25MAY2020,-0.02767782,26
25MAY2020,-0.017934054,27
25MAY2020,-0.00888378,28
25MAY2020,-0.000456122,29
25MAY2020,0.0074106435,30
26MAY2020,-0.590264881,1
26MAY2020,-0.617132812,2
26MAY2020,-0.629878059,3
26MAY2020,-0.620142153,4
26MAY2020,-0.591080424,5
26MAY2020,-0.548934928,6
26MAY2020,-0.499648136,7
26MAY2020,-0.447792168,8
26MAY2020,-0.396475088,9
26MAY2020,-0.347594642,10
26MAY2020,-0.302162881,11
26MAY2020,-0.260594663,12
26MAY2020,-0.222929944,13
26MAY2020,-0.188991469,14
26MAY2020,-0.158490123,15
26MAY2020,-0.131091653,16
26MAY2020,-0.106456599,17
26MAY2020,-0.084262457,18
26MAY2020,-0.064214585,19
26MAY2020,-0.046050254,20
26MAY2020,-0.029538766,21
26MAY2020,-0.014479465,22
26MAY2020,-0.000698801,23
26MAY2020,0.0119529268,24
26MAY2020,0.0236047436,25
26MAY2020,0.0343679364,26
26MAY2020,0.0443386569,27
26MAY2020,0.0536001835,28
26MAY2020,0.0622248558,29
26MAY2020,0.0702757159,30
27MAY2020,-0.591176614,1
27MAY2020,-0.614343537,2
27MAY2020,-0.624132551,3
27MAY2020,-0.611908834,4
27MAY2020,-0.580706478,5
27MAY2020,-0.536707552,6
27MAY2020,-0.4858166,7
27MAY2020,-0.432575103,8
27MAY2020,-0.38006318,9
27MAY2020,-0.330152516,10
27MAY2020,-0.28383128,11
27MAY2020,-0.241493004,12
27MAY2020,-0.203159048,13
27MAY2020,-0.168636252,14
27MAY2020,-0.137622089,15
27MAY2020,-0.109771107,16
27MAY2020,-0.084734549,17
27MAY2020,-0.062182224,18
27MAY2020,-0.041813135,19
27MAY2020,-0.023359292,20
27MAY2020,-0.006585633,21
27MAY2020,0.0087121293,22
27MAY2020,0.0227105863,23
27MAY2020,0.0355619903,24
27MAY2020,0.0473975255,25
27MAY2020,0.0583303118,26
27MAY2020,0.0684580658,27
27MAY2020,0.0778654095,28
27MAY2020,0.0866258422,29
27MAY2020,0.0948034113,30
28MAY2020,-0.585881548,1
28MAY2020,-0.617263394,2
28MAY2020,-0.631209113,3
28MAY2020,-0.620988598,4
28MAY2020,-0.590677983,5
28MAY2020,-0.547019246,6
28MAY2020,-0.496210808,7
28MAY2020,-0.442943539,8
28MAY2020,-0.390370021,9
28MAY2020,-0.340394521,10
28MAY2020,-0.294017875,11
28MAY2020,-0.251636882,12
28MAY2020,-0.213272147,13
28MAY2020,-0.178728363,14
28MAY2020,-0.147700659,15
28MAY2020,-0.119841529,16
28MAY2020,-0.094800584,17
28MAY2020,-0.072246409,18
28MAY2020,-0.051877128,19
28MAY2020,-0.033424138,20
28MAY2020,-0.016651957,21
28MAY2020,-0.001356021,22
28MAY2020,0.012640444,23
28MAY2020,0.025489804,24
28MAY2020,0.0373233142,25
28MAY2020,0.0482541357,26
28MAY2020,0.0583800079,27
28MAY2020,0.0677855632,28
28MAY2020,0.0765443042,29
28MAY2020,0.0847202771,30
29MAY2020,-0.597569464,1
29MAY2020,-0.633723043,2
29MAY2020,-0.648823103,3
29MAY2020,-0.638606344,4
29MAY2020,-0.608127111,5
29MAY2020,-0.564446062,6
29MAY2020,-0.51381215,7
29MAY2020,-0.460874843,8
29MAY2020,-0.408726956,9
29MAY2020,-0.359221229,10
29MAY2020,-0.313321726,11
29MAY2020,-0.271402114,12
29MAY2020,-0.233470215,13
29MAY2020,-0.199324977,14
29MAY2020,-0.168660193,15
29MAY2020,-0.141129561,16
29MAY2020,-0.116385197,17
29MAY2020,-0.094098729,18
29MAY2020,-0.073971413,19
29MAY2020,-0.055737629,20
29MAY2020,-0.039164611,21
29MAY2020,-0.024050209,22
29MAY2020,-0.010219761,23
29MAY2020,0.0024772703,24
29MAY2020,0.0141705597,25
29MAY2020,0.0249719061,26
29MAY2020,0.0349778743,27
29MAY2020,0.0442720815,28
29MAY2020,0.0529271502,29
29MAY2020,0.0610063616,30
01JUN2020,-0.605611545,1
01JUN2020,-0.636926343,2
01JUN2020,-0.645148321,3
01JUN2020,-0.62781861,4
01JUN2020,-0.590692507,5
01JUN2020,-0.541047386,6
01JUN2020,-0.485149577,7
01JUN2020,-0.427592898,8
01JUN2020,-0.371394635,9
01JUN2020,-0.318332691,10
01JUN2020,-0.269303749,11
01JUN2020,-0.224622887,12
01JUN2020,-0.184247561,13
01JUN2020,-0.147933553,14
01JUN2020,-0.115337641,15
01JUN2020,-0.086081769,16
01JUN2020,-0.059790806,17
01JUN2020,-0.036113004,18
01JUN2020,-0.014729574,19
01JUN2020,0.0046422889,20
01JUN2020,0.0222500782,21
01JUN2020,0.0383085749,22
01JUN2020,0.0530032778,23
01JUN2020,0.0664940352,24
01JUN2020,0.0789185369,25
01JUN2020,0.0903954951,26
01JUN2020,0.101027453,27
01JUN2020,0.1109032125,28
01JUN2020,0.1200999063,29
01JUN2020,0.1286847512,30
02JUN2020,-0.609130667,1
02JUN2020,-0.651327262,2
02JUN2020,-0.66234314,3
02JUN2020,-0.644691591,4
02JUN2020,-0.606347171,5
02JUN2020,-0.555484762,6
02JUN2020,-0.498663818,7
02JUN2020,-0.440516226,8
02JUN2020,-0.384005429,9
02JUN2020,-0.330834915,10
02JUN2020,-0.281834052,11
02JUN2020,-0.237265705,12
02JUN2020,-0.197050165,13
02JUN2020,-0.160918312,14
02JUN2020,-0.128511106,15
02JUN2020,-0.099440985,16
02JUN2020,-0.073327515,17
02JUN2020,-0.049816331,18
02JUN2020,-0.028587677,19
02JUN2020,-0.00935875,20
02JUN2020,0.0081174132,21
02JUN2020,0.0240547997,22
02JUN2020,0.0386380164,23
02JUN2020,0.0520260134,24
02JUN2020,0.0643556255,25
02JUN2020,0.0757447776,26
02JUN2020,0.0862953008,27
02JUN2020,0.0960953613,28
02JUN2020,0.1052215271,29
02JUN2020,0.1137405157,30
03JUN2020,-0.597673171,1
03JUN2020,-0.627369067,2
03JUN2020,-0.628470663,3
03JUN2020,-0.604324339,4
03JUN2020,-0.562369721,5
03JUN2020,-0.509944012,6
03JUN2020,-0.452858756,7
03JUN2020,-0.395190434,8
03JUN2020,-0.339530832,9
03JUN2020,-0.287353736,10
03JUN2020,-0.239357247,11
03JUN2020,-0.195736362,12
03JUN2020,-0.156381857,13
03JUN2020,-0.121016833,14
03JUN2020,-0.089285793,15
03JUN2020,-0.060809856,16
03JUN2020,-0.035218935,17
03JUN2020,-0.012168878,18
03JUN2020,0.0086508282,19
03JUN2020,0.0275149995,20
03JUN2020,0.044663876,21
03JUN2020,0.0603058722,22
03JUN2020,0.074621005,23
03JUN2020,0.0877644511,24
03JUN2020,0.0998699362,25
03JUN2020,0.1110528115,26
03JUN2020,0.1214127647,27
03JUN2020,0.1310361625,28
03JUN2020,0.1399980518,29
03JUN2020,0.1483638534,30
04JUN2020,-0.597233283,1
04JUN2020,-0.618031623,2
04JUN2020,-0.6151808,3
04JUN2020,-0.588298324,4
04JUN2020,-0.543362908,5
04JUN2020,-0.487321074,6
04JUN2020,-0.426045866,7
04JUN2020,-0.363824397,8
04JUN2020,-0.303471398,9
04JUN2020,-0.246643237,10
04JUN2020,-0.194167611,11
04JUN2020,-0.1463206,12
04JUN2020,-0.10303576,13
04JUN2020,-0.064051396,14
04JUN2020,-0.029008814,15
04JUN2020,0.0024853849,16
04JUN2020,0.0308220358,17
04JUN2020,0.0563687965,18
04JUN2020,0.079460204,19
04JUN2020,0.1003942603,20
04JUN2020,0.1194328059,21
04JUN2020,0.1368039185,22
04JUN2020,0.1527052422,23
04JUN2020,0.1673075954,24
04JUN2020,0.1807584934,25
04JUN2020,0.1931853963,26
04JUN2020,0.2046986039,27
04JUN2020,0.2153937781,28
04JUN2020,0.2253541115,29
04JUN2020,0.2346521727,30
05JUN2020,-0.58558409,1
05JUN2020,-0.598449987,2
05JUN2020,-0.590481371,3
05JUN2020,-0.55972908,4
05JUN2020,-0.511468117,5
05JUN2020,-0.452362613,6
05JUN2020,-0.388195471,7
05JUN2020,-0.323241693,8
05JUN2020,-0.260328181,9
05JUN2020,-0.201124862,10
05JUN2020,-0.146466428,11
05JUN2020,-0.096628176,12
05JUN2020,-0.051536481,13
05JUN2020,-0.01091812,14
05JUN2020,0.0255995676,15
05JUN2020,0.0584249122,16
05JUN2020,0.0879636027,17
05JUN2020,0.1145974251,18
05JUN2020,0.1386739502,19
05JUN2020,0.1605029561,20
05JUN2020,0.18035677,21
05JUN2020,0.198472715,22
05JUN2020,0.2150565325,23
05JUN2020,0.2302861042,24
05JUN2020,0.2443150927,25
05JUN2020,0.2572763046,26
05JUN2020,0.2692846911,27
05JUN2020,0.2804399665,28
05JUN2020,0.2908288599,29
05JUN2020,0.3005270336,30
08JUN2020,-0.584051182,1
08JUN2020,-0.61283591,2
08JUN2020,-0.614011325,3
08JUN2020,-0.588753687,4
08JUN2020,-0.543957326,5
08JUN2020,-0.487137,6
08JUN2020,-0.424534094,7
08JUN2020,-0.360680686,8
08JUN2020,-0.298555465,9
08JUN2020,-0.239923258,10
08JUN2020,-0.185681382,11
08JUN2020,-0.13614828,12
08JUN2020,-0.091280946,13
08JUN2020,-0.050828259,14
08JUN2020,-0.014433634,15
08JUN2020,0.0182995427,16
08JUN2020,0.0477684415,17
08JUN2020,0.0743486768,18
08JUN2020,0.0983833683,19
08JUN2020,0.1201790956,20
08JUN2020,0.1400058956,21
08JUN2020,0.1580994548,22
08JUN2020,0.1746643456,23
08JUN2020,0.1898776131,24
08JUN2020,0.2038923197,25
08JUN2020,0.2168408387,26
08JUN2020,0.2288378054,27
08JUN2020,0.2399827019,28
08JUN2020,0.2503620838,29
08JUN2020,0.2600514816,30
09JUN2020,-0.586365723,1
09JUN2020,-0.615107004,2
09JUN2020,-0.614531843,3
09JUN2020,-0.588501091,4
09JUN2020,-0.544504282,5
09JUN2020,-0.489847937,6
09JUN2020,-0.430343059,7
09JUN2020,-0.370106354,8
09JUN2020,-0.311793343,9
09JUN2020,-0.256946561,10
09JUN2020,-0.206325552,11
09JUN2020,-0.160173541,12
09JUN2020,-0.118414966,13
09JUN2020,-0.080793293,14
09JUN2020,-0.046962531,15
09JUN2020,-0.016545149,16
09JUN2020,0.0108332755,17
09JUN2020,0.0355248667,18
09JUN2020,0.0578501773,19
09JUN2020,0.0780949903,20
09JUN2020,0.0965106629,21
09JUN2020,0.1133163737,22
09JUN2020,0.1287022523,23
09JUN2020,0.1428327836,24
09JUN2020,0.1558501389,25
09JUN2020,0.1678772576,26
09JUN2020,0.1790205993,27
09JUN2020,0.189372549,28
09JUN2020,0.199013488,29
09JUN2020,0.2080135606,30
10JUN2020,-0.588016663,1
10JUN2020,-0.61475817,2
10JUN2020,-0.608535615,3
10JUN2020,-0.579358774,4
10JUN2020,-0.535356824,5
10JUN2020,-0.482750007,6
10JUN2020,-0.42607645,7
10JUN2020,-0.368502911,8
10JUN2020,-0.312134566,9
10JUN2020,-0.258286748,10
10JUN2020,-0.207706897,11
10JUN2020,-0.160747451,12
10JUN2020,-0.117495842,13
10JUN2020,-0.077869425,14
10JUN2020,-0.041682985,15
10JUN2020,-0.008695486,16
10JUN2020,0.021358484,17
10JUN2020,0.0487482769,18
10JUN2020,0.0737345261,19
10JUN2020,0.0965618396,20
10JUN2020,0.1174550972,21
10JUN2020,0.1366181023,22
10JUN2020,0.1542337142,23
10JUN2020,0.170464861,24
10JUN2020,0.1854560293,25
10JUN2020,0.1993349673,26
10JUN2020,0.212214433,27
10JUN2020,0.2241938868,28
10JUN2020,0.2353610713,29
10JUN2020,0.2457934499,30
11JUN2020,-0.605447823,1
11JUN2020,-0.64781176,2
11JUN2020,-0.651861209,3
11JUN2020,-0.630313087,4
11JUN2020,-0.592640398,5
11JUN2020,-0.545686342,6
11JUN2020,-0.494248011,7
11JUN2020,-0.441579819,8
11JUN2020,-0.389803288,9
11JUN2020,-0.340227734,10
11JUN2020,-0.293593913,11
11JUN2020,-0.250254735,12
11JUN2020,-0.210306523,13
11JUN2020,-0.173682493,14
11JUN2020,-0.140218018,15
11JUN2020,-0.109695218,16
11JUN2020,-0.081872675,17
11JUN2020,-0.056504614,18
11JUN2020,-0.033352743,19
11JUN2020,-0.012193086,20
11JUN2020,0.0071805268,21
11JUN2020,0.0249551646,22
11JUN2020,0.0412988585,23
11JUN2020,0.0563614851,24
11JUN2020,0.0702760942,25
11JUN2020,0.0831604376,26
11JUN2020,0.0951185465,27
11JUN2020,0.1062422629,28
11JUN2020,0.1166126731,29
11JUN2020,0.1263014162,30
12JUN2020,-0.613605428,1
12JUN2020,-0.661630832,2
12JUN2020,-0.668467966,3
12JUN2020,-0.648026458,4
12JUN2020,-0.610509835,5
12JUN2020,-0.563202659,6
12JUN2020,-0.511163833,7
